Sample,DistributedLatency_ms,IntegratedLatency_ms,DistributedDeadlineMiss,IntegratedDeadlineMiss
501,17.6505353529844,24.3292309978353,0,0
502,22.6363930384484,19.5749714595438,0,0
503,18.3036328184391,25.501495856335,0,1
504,19.0151271451892,20.9965252688027,0,0
505,18.8891623712526,22.8091385628139,0,0
506,20.0764040184166,18.950730155749,0,0
507,20.5033032278829,18.8942001088837,0,0
508,20.5341797552401,22.5580793346422,0,0
509,21.589722318173,24.5836648103878,0,0
510,22.9432193751171,25.1787722796923,0,1
511,24.0046773247911,25.1714692254566,0,1
512,22.2759144876452,22.0632895444053,0,0
513,23.8409699563561,21.7692587145583,0,0
514,18.946620797498,25.7975091306263,0,1
515,21.1962436553397,25.5866558685808,0,1
516,21.2546395595333,23.716597398248,0,0
517,22.3652491648481,16.4984314634953,0,0
518,24.4331512461783,22.0888348421765,0,0
519,23.49003387514,18.0020587785844,0,0
520,24.2604998939821,18.2103006167749,0,0
521,19.6353731227719,18.5340229586082,0,0
522,23.5097565252636,24.7490696065947,0,0
523,19.0408011980305,30.5280044239015,0,1
524,23.0613661504261,17.6729382420268,0,0
525,25.4132500297694,26.0717433604309,1,1
526,21.849636546529,15.0857705303653,0,0
527,19.6231700185231,18.3429617110696,0,0
528,23.9409318353876,19.6218881465994,0,0
529,20.394838716249,28.1049772605738,0,1
530,24.5907509141943,19.0337669546585,0,0
531,23.1224671921168,18.2897463823457,0,0
532,24.7501477952481,16.7441452214859,0,0
533,19.282089684418,20.2303306760274,0,0
534,23.9390379521657,24.506851731183,0,0
535,17.717531920623,25.6958128188267,0,1
536,25.0778598278519,18.6707143697508,1,0
537,19.2653027761675,23.7525502739097,0,0
538,24.4009873988063,16.5812430051665,0,0
539,22.8015873132504,22.1969718565095,0,0
540,20.531575295344,23.4349997858334,0,0
541,20.7387622223281,22.2061864499362,0,0
542,17.4213162642102,22.4352460146175,0,0
543,24.8509502165988,27.0229308492596,0,1
544,19.1853625394154,15.3391873062129,0,0
545,19.9963555466899,22.4280520501876,0,0
546,20.726641730056,26.4693344288335,0,1
547,20.7789565962845,15.4230870125085,0,0
548,19.8969399800639,23.3390666677331,0,0
549,22.1763071791058,25.6347689628227,0,1
550,19.0726869285538,24.8641427941936,0,0
551,21.6509826571635,24.8664579262439,0,0
552,23.2840437462864,22.9752250959803,0,0
553,19.9626288626462,24.0470050236023,0,0
554,19.9366065092176,18.560639543766,0,0
555,22.9593358754423,25.5595202846118,0,1
556,22.833941948886,28.502965035956,0,1
557,25.4828145998964,19.2632797757589,1,0
558,19.312142590029,21.8672993865299,0,0
559,22.802069706788,22.4706152457979,0,0
560,25.1409160638197,23.3549539297879,1,0
561,22.7015265466958,23.5370625490058,0,0
562,20.9884166598543,25.6758504461743,0,1
563,21.087715042829,23.0971623775886,0,0
564,23.5365029056264,18.8996796034899,0,0
565,19.2379197596039,23.13670474859,0,0
566,22.4050060655402,23.1387068317476,0,0
567,22.7407037625996,25.5643900608631,0,1
568,20.5333602805626,21.7876430991145,0,0
569,22.4814697999736,27.4167975837755,0,1
570,21.4154865616857,26.3297392698457,0,1
571,20.107891447533,23.5193352939065,0,0
572,21.8722632096081,23.7842185085191,0,0
573,22.44348189823,23.2232511852148,0,0
574,25.8831395650177,23.3053654151933,1,0
575,21.6436887644437,21.1810353800611,0,0
576,27.3784804814685,20.505160643783,1,0
577,23.1105196935912,24.1847327233358,0,0
578,18.3829856176299,22.3333653720195,0,0
579,15.8286739952196,28.2666916423674,0,1
580,25.1929881109927,22.0666750720634,1,0
581,22.0121245496803,23.8817569771254,0,0
582,20.9214285183102,29.6753995084296,0,1
583,19.9011912970634,23.8082631699468,0,0
584,21.4542898850831,20.9603301579038,0,0
585,20.0692837674826,19.0361318009128,0,0
586,21.1340651031877,20.9213336847153,0,0
587,21.2319984386541,24.90442888031,0,0
588,21.1298410004264,22.533867805752,0,0
589,23.9195788953843,25.3635368690586,0,1
590,20.003342119756,23.2986831311419,0,0
591,22.1021463833324,23.5165131649325,0,0
592,22.6729376240686,28.096665258167,0,1
593,21.1258741148546,29.9677041737379,0,1
594,24.5146704845256,24.1564615724707,0,0
595,20.1335810892827,24.3027837818991,0,0
596,22.9116693327354,21.2928408301759,0,0
597,21.3014909100389,22.3629072561438,0,0
598,27.0789870471504,21.8145973463318,1,0
599,19.5235197976383,19.7399914149108,0,0
600,23.9486327948558,21.704473804105,0,0
601,21.9213966530034,18.8734891285222,0,0
602,20.1072627796479,16.0022205105763,0,0
603,19.8890716755523,21.4667669409151,0,0
604,25.2149946760396,24.6822748385967,1,0
605,24.7918756396915,26.7132156143276,0,1
606,21.8154450240494,21.6693149433896,0,0
607,22.4789610311523,23.1449002737354,0,0
608,21.9844566944535,19.0731237551662,0,0
609,24.2958788340684,21.0881660709884,0,0
610,23.0958966813441,26.914524823243,0,1
611,20.5305763088118,19.2772470036808,0,0
612,21.8577766170036,22.8750905415147,0,0
613,22.2701940309957,22.2457655755914,0,0
614,20.4663887597962,22.208295892383,0,0
615,19.4202329506009,23.9338505046839,0,0
616,22.2723899497096,20.5120418021049,0,0
617,20.8731156872814,16.011583774389,0,0
618,20.7681590010889,20.9287480859453,0,0
619,16.8256335780614,25.4947783300574,0,1
620,23.5210844617567,18.2618722298322,0,0
621,23.9338670070344,23.8907605038795,0,0
622,20.0264959701948,23.3877077428782,0,0
623,17.8175405875494,19.1970282432364,0,0
624,21.9096521037637,23.4310310012331,0,0
625,21.918816339544,25.0738744294745,0,1
626,20.8239824530131,21.9147645609106,0,0
627,24.5315705549656,25.9644462075586,0,1
628,22.8860437521982,26.1150878517023,0,1
629,21.7037550657765,22.3915039594632,0,0
630,20.7426710210731,29.0818712014882,0,1
631,21.5218687397989,23.4005111104283,0,0
632,21.3834614768443,20.0028106865571,0,0
633,21.4795357985513,25.4526586881812,0,1
634,17.8284462026872,24.2925036874448,0,0
635,22.7723543360942,22.421899596245,0,0
636,24.0452624331923,19.485948194078,0,0
637,21.9050072249559,27.2076785241936,0,1
638,25.8584189146665,24.5545895704726,1,0
639,20.4556166914952,18.0025418176312,0,0
640,19.5877313139786,24.3667425733778,0,0
641,23.5879721972194,17.3719219420041,0,0
642,23.8386909707924,26.9473189440441,0,1
643,21.5989460662243,19.2624107014188,0,0
644,23.5676470517599,18.5077937395904,0,0
645,21.4740820356053,22.3799680268118,0,0
646,23.7490756510785,17.7659918381537,0,0
647,24.6552590642424,27.337592533352,0,1
648,22.1935764979206,24.5249878256684,0,0
649,19.6518579814643,23.5085943704718,0,0
650,25.972835145278,23.1978677265636,1,0
651,19.635180949989,20.2630761223239,0,0
652,21.8269253930861,19.9044852263436,0,0
653,27.1957386773193,24.4792196509452,1,0
654,23.8813074388856,18.6703882950837,0,0
655,17.4667128488921,18.2092285483023,0,0
656,25.5225257304745,23.5577102744769,1,0
657,24.2565701988861,20.3897815483918,0,0
658,23.6277007262356,21.9818635279077,0,0
659,22.6508698945034,22.3530626105723,0,0
660,18.6838602270892,25.4897730022949,0,1
661,21.3284516728618,21.8964931090655,0,0
662,19.2503967331015,20.0516852999441,0,0
663,16.627998998083,21.302699637344,0,0
664,18.1273709724895,16.7447301493537,0,0
665,20.8346755144029,24.0793794508446,0,0
666,21.5123750364945,23.6367529861807,0,0
667,23.7801615729009,23.7640703394225,0,0
668,18.4409982795508,17.7583910432913,0,0
669,30.4685036534345,24.1091239702771,1,0
670,22.6845654409059,24.6784110839883,0,0
671,23.5278494136846,26.9202010525069,0,1
672,25.8367559541601,27.5387915030563,1,1
673,20.7330632590066,23.4406567624544,0,0
674,23.0420173045431,24.7681543156257,0,0
675,16.6849233264158,25.5947484978673,0,1
676,19.9347037429825,18.2021692483818,0,0
677,18.2307185074506,20.6976688923668,0,0
678,18.6419298211629,25.2367458997026,0,1
679,18.9278962764534,20.594523036467,0,0
680,21.1067199602905,19.2063593525693,0,0
681,21.4067235862635,28.4074269815305,0,1
682,23.8399526878095,18.3376713691636,0,0
683,17.9401631402985,22.4841588753753,0,0
684,23.8241531782077,23.305846142462,0,0
685,23.6746178173068,23.9436285077856,0,0
686,21.6516643955826,23.5850745140067,0,0
687,25.9165621043407,22.7827130253136,1,0
688,19.4062190032376,20.891779146084,0,0
689,17.1285426065021,19.8827891382576,0,0
690,25.0961237132762,25.0474261032636,1,1
691,21.364184044437,14.7326516696261,0,0
692,23.5081686083847,29.1543788139213,0,1
693,20.501109930042,18.6368541870216,0,0
694,25.5500595152404,29.4984749156584,1,1
695,18.1586483644026,23.8320262199906,0,0
696,18.4404292091616,25.0647262475843,0,1
697,22.0462991202584,21.9310263093129,0,0
698,25.9361079307689,18.8311963826643,1,0
699,19.432209418512,22.1140210901521,0,0
700,22.9469971654034,26.556202199172,0,1
701,27.8573129611472,18.367088338402,1,0
702,18.8936722586524,23.3125519021599,0,0
703,20.750777027074,22.3872180491814,0,0
704,21.0443501661281,20.524042523173,0,0
705,21.0531319718295,17.6870733715527,0,0
706,17.2568480488969,16.8984787660252,0,0
707,20.2972261692131,22.5878483800408,0,0
708,22.2152478486302,22.1703537890205,0,0
709,21.8506174370407,23.6536238299788,0,0
710,20.0977616083626,25.2606911963436,0,1
711,24.2263548712187,24.0932976478274,0,0
712,17.2495152873939,24.4234895104639,0,0
713,23.6887928778111,22.1421292022169,0,0
714,22.6293951279285,25.5459571067592,0,1
715,19.4401180757495,17.5980523282059,0,0
716,16.4616333342936,24.1640189433467,0,0
717,23.6443357753122,22.5898824531601,0,0
718,21.3237386009026,24.5922401007061,0,0
719,18.7829351947069,22.2064617138372,0,0
720,20.1682798174151,23.7901496241929,0,0
721,17.1391442357651,23.1171491664572,0,0
722,23.4128954401642,21.2225054564507,0,0
723,25.217227126183,19.2567874243251,1,0
724,24.5872443208198,26.4263880263017,0,1
725,23.842508429139,14.7149734503096,0,0
726,21.0102512292583,21.7978411588299,0,0
727,17.6492989715176,20.8579786231274,0,0
728,21.1736237895459,23.7688901459066,0,0
729,23.6048852608621,24.5874720521628,0,0
730,20.1519820119602,19.650832186131,0,0
731,22.7536881161689,27.2756200958901,0,1
732,19.8619830789437,21.866872195847,0,0
733,23.4255937318925,22.4195769233201,0,0
734,23.4110298500782,25.1739489125411,0,1
735,26.5302356786252,26.8695347841681,1,1
736,24.7696142122173,30.367632906185,0,1
737,21.7725045866448,30.4025174870528,0,1
738,23.3475183269589,20.4148384925206,0,0
739,23.5540665655849,21.7438098060475,0,0
740,22.2106082121245,26.6178655606154,0,1
741,22.154168374024,22.9150841700737,0,0
742,25.1647731479971,24.7144804019807,1,0
743,21.1159586633368,18.3819630302724,0,0
744,26.0719702638416,20.8276444564511,1,0
745,21.8377979233551,23.5909765120415,0,0
746,19.6473172891303,26.2761669454563,0,1
747,22.9649263755963,25.1319560626604,0,1
748,25.7219766198242,24.2114245860498,1,0
749,20.230473619924,21.1865452454784,0,0
750,17.8918009704514,21.4182103063049,0,0
751,17.8776831635046,25.9990923699533,0,1
752,21.0865706361297,22.0032397688998,0,0
753,23.5021194639548,20.3704870000597,0,0
754,21.855763944655,25.9326339966704,0,1
755,20.9601812052015,22.9437545378719,0,0
756,19.5930394373146,26.2354870469943,0,1
757,22.6037097027764,30.2004415583158,0,1
758,21.7683963258304,24.3580446662077,0,0
759,24.0211297423859,23.3445490157384,0,0
760,19.785748212494,22.1544981931957,0,0
761,21.7448040124866,23.7262566572046,0,0
762,22.0441593173318,23.8791081439953,0,0
763,18.8126671581602,20.4270841473571,0,0
764,20.3758877396397,21.4093811049583,0,0
765,20.772534240559,25.8815551586486,0,1
766,21.4081207604631,22.4259848568565,0,0
767,24.9865834702001,21.5190171268063,0,0
768,24.9493324512326,27.7617005967522,0,1
769,19.134919022371,21.2189434100474,0,0
770,20.9808634713271,25.074659022421,0,1
771,20.4270568550514,24.5407019979892,0,0
772,23.7341767159817,29.7995015262061,0,1
773,21.1858027126157,26.7476564214156,0,1
774,20.1557599931518,28.3047757556319,0,1
775,23.8755808345319,22.8780310652848,0,0
776,23.408083037377,24.2175916212552,0,0
777,21.7813306770422,25.4802838357323,0,1
778,24.600847686699,22.9886795684058,0,0
779,19.5620520204594,24.0595058749794,0,0
780,20.927900597194,21.1136320426203,0,0
781,20.7796586122965,26.8220207910074,0,1
782,24.4726803565507,24.0151192550541,0,0
783,17.0899540908062,23.7731213793649,0,0
784,19.6627639792436,16.9849708149038,0,0
785,26.9675039970474,22.3553624753686,1,0
786,20.7993749620311,20.3589070368437,0,0
787,22.0221732045805,19.4778934122453,0,0
788,20.3519896173677,16.6777693341429,0,0
789,22.8603822044226,22.6292662880998,0,0
790,16.8852820674545,22.7041928921628,0,0
791,21.2623468565903,22.4526160964393,0,0
792,24.4439441563916,17.9748569405629,0,0
793,23.255834075088,24.1656862827206,0,0
794,27.1126454276458,22.2416801043183,1,0
795,23.9981821499678,25.2258756950473,0,1
796,22.7681937764446,17.376662639643,0,0
797,21.7074432610415,21.9716594852341,0,0
798,22.4610482146729,21.4732569533789,0,0
799,25.1886996650346,23.5826072716515,1,0
800,21.0121731921713,26.6119486812127,0,1
801,21.4062997976545,25.3858376488059,0,1
802,24.4818587079078,19.3232627340484,0,0
803,26.6439074613801,24.3469674100309,1,0
804,23.5293717485988,17.5931621552687,0,0
805,23.1129341134523,16.6560163262697,0,0
806,21.2370610055022,20.8635309427373,0,0
807,20.4895431274764,23.3918966401656,0,0
808,18.1596041053779,22.2238595930266,0,0
809,17.9270144059731,27.3684074854061,0,1
810,24.048116491382,18.465802114074,0,0
811,20.1920855495545,22.3003033157611,0,0
812,22.0533809644178,19.1934773413755,0,0
813,26.0186361851094,25.9230776917568,1,1
814,21.1948609353495,20.4541770257688,0,0
815,20.0858632809901,19.6405476754106,0,0
816,18.2304428056123,22.2164652825132,0,0
817,25.5904125503996,22.7120224950876,1,0
818,21.3288624919208,22.8009870363528,0,0
819,23.012199596639,21.7744130568717,0,0
820,24.7438918543176,24.9652133361721,0,0
821,24.1390513551578,21.4456779974529,0,0
822,21.4759219520241,18.7893085166346,0,0
823,24.0504888725998,21.5446640664676,0,0
824,23.8655787883371,15.9125350877974,0,0
825,25.5164940782812,24.5704357401013,1,0
826,21.6739783824155,23.1221098009184,0,0
827,25.0480998156034,28.3052139557243,1,1
828,23.4704922690686,23.9634038996384,0,0
829,20.4298411048859,20.2166806001241,0,0
830,22.4344433729394,26.6461312678856,0,1
831,23.5547586535108,28.1206532929799,0,1
832,21.1815147574176,20.1697758655337,0,0
833,20.3610050046008,29.3142097934119,0,1
834,25.0582563232422,18.0200952158473,1,0
835,17.6416018795685,20.7386202436104,0,0
836,24.6005468790786,26.7497451126234,0,1
837,19.9290444112242,26.0418597101517,0,1
838,22.5177741125438,18.5316330658329,0,0
839,19.4171563150233,21.3278921455098,0,0
840,18.8473624434122,23.0190025869995,0,0
841,25.0367921063166,23.9724882641057,1,0
842,18.3387288302909,27.1110275536844,0,1
843,21.5332941073839,21.9241460216152,0,0
844,21.2084290945287,21.6758908474544,0,0
845,23.30073200732,23.5981302398223,0,0
846,22.4966214923436,18.0739374622351,0,0
847,21.6253766300407,17.2937049280275,0,0
848,19.0043878715,18.2074467438577,0,0
849,23.2462126410364,22.1916552048122,0,0
850,22.2740003383496,23.1416334474003,0,0
851,19.1009036733336,24.2946730096679,0,0
852,23.7730551500542,25.2860962047445,0,1
853,26.0565058937703,21.9325893857473,1,0
854,23.5100033162881,23.2261984228241,0,0
855,22.7987834172432,22.3540351987497,0,0
856,23.4086262681443,23.8812612118953,0,0
857,22.6683162282696,20.3977273491233,0,0
858,20.529945070712,19.298060287324,0,0
859,21.6548434940689,22.2406882465908,0,0
860,20.039652255099,12.520525201592,0,0
861,21.6383139087079,20.7113431333181,0,0
862,21.8148373235284,27.7386745803057,0,1
863,22.1438413718558,18.8600032756319,0,0
864,22.6814871054552,22.233840700829,0,0
865,19.1547664553006,23.6270518225966,0,0
866,23.3485117633052,21.2622318657846,0,0
867,22.0634444834161,23.0307780518869,0,0
868,19.9948206066056,22.466309482922,0,0
869,25.1071677385975,23.1819922009309,1,0
870,19.035839018988,18.2334139988956,0,0
871,24.9820755993101,15.8907682433045,0,0
872,22.5959100215824,20.7219744935738,0,0
873,19.3385461091623,24.5277608197358,0,0
874,22.0785348383635,21.8024633141279,0,0
875,21.8646661530265,26.0588426626905,0,1
876,19.9860695122874,24.5552532190028,0,0
877,23.4000231395731,23.609493438024,0,0
878,22.4513883174006,21.4599987584819,0,0
879,23.5040750315084,25.2316795266054,0,1
880,20.3070425423861,19.4548433640042,0,0
881,20.0347639060646,24.1630775267091,0,0
882,22.1673234184847,27.0688087269469,0,1
883,23.0634521203419,27.7623256121144,0,1
884,26.177539599285,22.8499312580752,1,0
885,23.6432642505909,25.819608383111,0,1
886,20.5917422107158,21.5835725271933,0,0
887,23.9401693283251,21.765963733363,0,0
888,20.1117866059351,23.615717322157,0,0
889,21.5060178851789,22.7417311468538,0,0
890,19.595878949192,26.143703911424,0,1
891,24.2628049003243,17.0146615482834,0,0
892,23.7289019747424,21.0365311240858,0,0
893,25.4468147583464,19.4317335888966,1,0
894,23.5058447688621,24.5689946784117,0,0
895,19.5583235772614,23.3905276859978,0,0
896,23.0779176561648,23.1132853982008,0,0
897,18.8249367217359,21.4673203575059,0,0
898,19.7857830518335,25.2112930869964,0,1
899,23.8952898739146,24.8861292317057,0,0
900,22.8370807323501,23.2110024658829,0,0
901,24.6518327847672,20.3372914673313,0,0
902,23.1600495440508,18.7583405275529,0,0
903,17.6858500981608,18.6329975732247,0,0
904,23.8253787988016,19.2862068570375,0,0
905,19.6572648409025,21.9336341987712,0,0
906,24.7232879813552,22.577943866854,0,0
907,21.3095941155853,23.7304336125621,0,0
908,22.1382248264346,30.492346108035,0,1
909,18.8427367550635,25.0260838924559,0,1
910,22.3316570407,26.6809160787892,0,1
911,25.4854588237763,23.8092150826566,1,0
912,22.1643927121011,21.3275743413337,0,0
913,23.2677221396477,23.8501520513876,0,0
914,18.2165853385556,22.8377642440088,0,0
915,20.9020093175539,28.4835759183184,0,1
916,23.9096208933088,24.4053569017827,0,0
917,24.8042176340478,21.393865906292,0,0
918,19.5408197182727,28.8811292825865,0,1
919,23.4304100078355,21.3638927716713,0,0
920,24.9635336006436,18.851128858146,0,0
921,20.7751862865383,23.1964920970175,0,0
922,18.3335182948287,18.4718956940355,0,0
923,22.3390615540508,27.1290381267768,0,1
924,17.5259232933244,21.4560345422383,0,0
925,17.4318995635574,28.0164947986401,0,1
926,21.9641824329269,24.334437348563,0,0
927,24.6961796547661,25.9881146387309,0,1
928,22.0107819301702,22.5777868206991,0,0
929,21.8878864667983,27.0381216694213,0,1
930,21.054473280153,18.7167510612591,0,0
931,20.2622166395583,24.6694315391706,0,0
932,19.8877471987164,19.9960166072468,0,0
933,24.549683576308,17.3710207740615,0,0
934,24.5936849818645,20.0542055338077,0,0
935,18.1912760819028,29.3357729487031,0,1
936,24.5512570154773,22.0505262619436,0,0
937,20.7783122195096,24.8590206941292,0,0
938,21.8305938903228,23.0534462244921,0,0
939,19.6153452931545,23.1052537183644,0,0
940,23.0960759267843,27.8912445560149,0,1
941,23.2554403782687,21.7152464518526,0,0
942,24.3719317742434,27.1218799493025,0,1
943,21.3270333323075,22.2487108197118,0,0
944,25.3734174631196,15.729166049398,1,0
945,18.9477125043918,18.4565767330898,0,0
946,19.2857111065982,16.8825971021328,0,0
947,22.1820610030325,23.1101809367355,0,0
948,21.4334825839986,21.710712055356,0,0
949,21.7387924175179,18.04101753847,0,0
950,23.8939949301934,20.3887299487498,0,0
951,20.5982835767243,22.1855698662661,0,0
952,20.2011939004435,23.5493628136877,0,0
953,22.5932257935217,25.2784628759499,0,1
954,27.2578311289038,28.3160625157241,1,1
955,22.1942988435075,20.5454144862081,0,0
956,25.6272804894736,18.8791274287877,1,0
957,20.6070498422861,24.2617340997663,0,0
958,20.5991010208297,20.5567110601625,0,0
959,18.7098389203209,27.8485395146481,0,1
960,22.9393341897939,25.5718035356936,0,1
961,17.2920558948363,28.0053730686581,0,1
962,21.2267310365221,25.8455146214447,0,1
963,19.9633982576446,20.3752629886851,0,0
964,19.2491448642206,21.7901177238139,0,0
965,21.062865765546,23.6697612815119,0,0
966,21.8259693713794,22.8282344987398,0,0
967,21.3985695033304,15.1358127856533,0,0
968,24.3662329441309,24.4208795237157,0,0
969,17.1699413947233,23.9928373711226,0,0
970,19.4123078213764,27.7896693762532,0,1
971,24.2948227111957,22.3195779078052,0,0
972,20.5192695141116,25.1652860022321,0,1
973,22.4643610789832,22.8432768551692,0,0
974,21.1067549828522,18.7514767040924,0,0
975,23.9158376093636,21.508029188948,0,0
976,21.0701245127245,23.0465312409776,0,0
977,19.3039987394975,19.6939736955282,0,0
978,19.2369412610155,21.5574518569871,0,0
979,21.4581517290145,23.4339150294579,0,0
980,20.7735099660964,17.6953407600033,0,0
981,25.9366015135595,21.5864386130042,1,0
982,20.5470222783936,15.7574904845234,0,0
983,23.5585548124662,21.6596802256099,0,0
984,16.9458611046782,22.7626403240821,0,0
985,20.1962247026182,20.8071291415512,0,0
986,23.4991073711509,27.3261755833645,0,1
987,23.6770090260422,27.2372105162924,0,1
988,20.0509077666842,23.0915260538754,0,0
989,22.052764792377,27.8432981520542,0,1
990,23.03356516472,16.4304115986456,0,0
991,23.6611915669098,17.757592861685,0,0
992,21.0027481976043,28.5356258469128,0,1
993,19.8263684373713,19.8503705208756,0,0
994,24.7464185487788,16.7152223647176,0,0
995,20.251345277732,18.2215422556858,0,0
996,22.7387418214263,25.0758427410794,0,1
997,23.8306246404415,26.219649148813,0,1
998,23.8435244297162,28.1493272889778,0,1
999,19.6592172314321,23.9411019331508,0,0
1000,19.4139638796727,18.4685325620432,0,0
